gene.id	total_sites	non-NA_sites
DPOGS213207	75	75
DPOGS213179	41	41
DPOGS213192	113	113
DPOGS213166	115	115
DPOGS213172	222	222
DPOGS213168	106	106
DPOGS213181	88	88
DPOGS213191	120	120
DPOGS213220	358	358
DPOGS213208	418	418
DPOGS213218	32	32
DPOGS213212	284	284
DPOGS213165	105	105
DPOGS213205	126	126
DPOGS213202	15	15
DPOGS213217	12	12
DPOGS213190	46	46
DPOGS213188	505	505
DPOGS213174	238	238
DPOGS213196	126	126
DPOGS213182	68	68
DPOGS213223	1036	1036
DPOGS213177	36	36
DPOGS213178	158	158
DPOGS213189	48	48
DPOGS213206	141	141
DPOGS213176	103	103
DPOGS213215	177	177
DPOGS213222	141	141
DPOGS213186	48	48
DPOGS213184	417	417
DPOGS213204	37	37
DPOGS213164	285	285
DPOGS213175	190	190
DPOGS213201	80	80
DPOGS213183	65	65
DPOGS213187	447	447
DPOGS213213	130	130
DPOGS213199	84	84
DPOGS213197	50	50
DPOGS213203	89	89
DPOGS213185	125	125
DPOGS213198	128	128
DPOGS213214	83	83
DPOGS213200	78	78
DPOGS213195	44	44
DPOGS211380	168	168
DPOGS211376	111	111
DPOGS211424	60	60
DPOGS211379	292	292
DPOGS211422	129	129
DPOGS211375	110	110
DPOGS211421	607	607
DPOGS211377	128	128
DPOGS211391	154	154
DPOGS211420	313	313
DPOGS211423	188	188
DPOGS211432	140	140
DPOGS211418	31	31
DPOGS211409	72	72
DPOGS211419	81	81
DPOGS211390	108	108
DPOGS211403	187	187
DPOGS211384	588	588
DPOGS211406	156	156
DPOGS211395	730	730
DPOGS211425	135	135
DPOGS211405	101	101
DPOGS211417	32	32
DPOGS211386	63	63
DPOGS211378	104	104
DPOGS211416	203	203
DPOGS211383	75	75
DPOGS211433	235	235
DPOGS211415	597	597
DPOGS211412	201	201
DPOGS211396	98	98
DPOGS211400	186	186
DPOGS211404	442	442
DPOGS211434	15	15
DPOGS211398	132	132
DPOGS211389	150	150
DPOGS211414	99	99
DPOGS211401	294	294
DPOGS211385	76	76
DPOGS211427	143	143
DPOGS211381	65	65
DPOGS211413	79	79
DPOGS211394	151	151
DPOGS211382	86	86
DPOGS211387	38	38
DPOGS211388	88	88
DPOGS211428	130	130
DPOGS211397	30	30
DPOGS211411	222	222
DPOGS211393	45	45
DPOGS211431	162	162
DPOGS211426	34	34
DPOGS211374	42	42
DPOGS211399	110	110
DPOGS211410	98	98
DPOGS211429	227	227
DPOGS211430	296	296
DPOGS211402	247	247
DPOGS202076	306	306
DPOGS202078	128	128
DPOGS202079	200	200
DPOGS202081	669	669
DPOGS202077	188	188
DPOGS202080	78	78
DPOGS202082	129	129
DPOGS202083	97	97
DPOGS202087	57	57
DPOGS202088	69	69
DPOGS202089	33	33
DPOGS209788	195	195
DPOGS209790	277	277
DPOGS209837	703	703
DPOGS209787	838	838
DPOGS209792	395	395
DPOGS209829	137	137
DPOGS209797	355	355
DPOGS209786	52	52
DPOGS209828	501	501
DPOGS209841	812	812
DPOGS209848	35	35
DPOGS209832	230	230
DPOGS209794	29	29
DPOGS209791	65	65
DPOGS209783	47	47
DPOGS209815	176	176
DPOGS209793	378	378
DPOGS209810	93	93
DPOGS209835	398	398
DPOGS209822	47	47
DPOGS209804	163	163
DPOGS209840	340	340
DPOGS209784	76	76
DPOGS209803	283	283
DPOGS209802	208	208
DPOGS209847	142	142
DPOGS209836	410	410
DPOGS209834	407	407
DPOGS209789	63	63
DPOGS209782	128	128
DPOGS209821	60	60
DPOGS209809	71	71
DPOGS209806	154	154
DPOGS209831	125	125
DPOGS209813	74	74
DPOGS209844	59	59
DPOGS209846	84	84
DPOGS209796	178	178
DPOGS209816	245	245
DPOGS209800	231	231
DPOGS209838	974	974
DPOGS209785	244	244
DPOGS209781	238	238
DPOGS209825	47	47
DPOGS209824	34	34
DPOGS209833	259	259
DPOGS209845	155	155
DPOGS209842	243	243
DPOGS209811	41	41
DPOGS209807	47	47
DPOGS209799	583	583
DPOGS209839	17	17
DPOGS209843	167	167
DPOGS209805	252	252
DPOGS209820	145	145
DPOGS209817	123	123
DPOGS209826	208	208
DPOGS209812	28	28
DPOGS209798	108	108
DPOGS209818	74	74
DPOGS209849	40	40
DPOGS209823	38	38
DPOGS209827	74	74
DPOGS209819	358	358
DPOGS209814	74	74
DPOGS209830	214	214
DPOGS209391	114	114
DPOGS209359	68	68
DPOGS209361	77	77
DPOGS209370	312	312
DPOGS209357	1059	1059
DPOGS209376	161	161
DPOGS209360	30	30
DPOGS209356	137	137
DPOGS209358	104	104
DPOGS209352	29	29
DPOGS209388	45	45
DPOGS209389	96	96
DPOGS209368	190	190
DPOGS209369	251	251
DPOGS209355	27	27
DPOGS209382	198	198
DPOGS209354	527	527
DPOGS209383	121	121
DPOGS209385	832	832
DPOGS209386	91	91
DPOGS209365	303	303
DPOGS209393	277	277
DPOGS209366	77	77
DPOGS209375	119	119
DPOGS209372	40	40
DPOGS209378	131	131
DPOGS209351	47	47
DPOGS209394	99	99
DPOGS209380	36	36
DPOGS209371	243	243
DPOGS209377	57	57
DPOGS209362	204	204
DPOGS209387	242	242
DPOGS209367	156	156
DPOGS209381	88	88
DPOGS209363	67	67
DPOGS209364	177	177
DPOGS209384	314	314
DPOGS209379	250	250
DPOGS209390	515	515
DPOGS200540	504	504
DPOGS200534	767	767
DPOGS200522	52	52
DPOGS200555	45	45
DPOGS200553	577	577
DPOGS200533	79	79
DPOGS200530	51	51
DPOGS200564	168	168
DPOGS200529	68	68
DPOGS200561	252	252
DPOGS200544	109	109
DPOGS200539	265	265
DPOGS200542	21	21
DPOGS200526	223	223
DPOGS200545	628	628
DPOGS200537	417	417
DPOGS200550	51	51
DPOGS200552	203	203
DPOGS200548	426	426
DPOGS200546	279	279
DPOGS200554	261	261
DPOGS200541	37	37
DPOGS200551	366	366
DPOGS200549	406	406
DPOGS200572	78	78
DPOGS200536	150	150
DPOGS200558	51	51
DPOGS200556	73	73
DPOGS200523	134	134
DPOGS200571	39	39
DPOGS200573	622	622
DPOGS200574	69	69
DPOGS200568	278	278
DPOGS200531	88	88
DPOGS200543	192	192
DPOGS200528	715	715
DPOGS200527	372	372
DPOGS200566	54	54
DPOGS200565	300	300
DPOGS200563	424	424
DPOGS200570	476	476
DPOGS200569	162	162
DPOGS200525	909	909
DPOGS200524	269	269
DPOGS200532	34	34
DPOGS215292	95	95
DPOGS215296	1169	1169
DPOGS215293	41	41
DPOGS215295	1257	1257
DPOGS215308	216	216
DPOGS215305	44	44
DPOGS215297	55	55
DPOGS215294	58	58
DPOGS215303	148	148
DPOGS215309	76	76
DPOGS215314	138	138
DPOGS215306	223	223
DPOGS215307	448	448
DPOGS215317	142	142
DPOGS215318	47	47
DPOGS215310	1254	1254
DPOGS215298	77	77
DPOGS215321	118	118
DPOGS215322	42	42
DPOGS215327	372	372
DPOGS215328	141	141
DPOGS215316	107	107
DPOGS215300	115	115
DPOGS215291	225	225
DPOGS215332	47	47
DPOGS215333	64	64
DPOGS215330	27	27
DPOGS215335	130	130
DPOGS215336	153	153
DPOGS215311	49	49
DPOGS215334	106	106
DPOGS215313	57	57
DPOGS215341	256	256
DPOGS215342	311	311
DPOGS215329	123	123
DPOGS215344	122	122
DPOGS215304	115	115
DPOGS215346	227	227
DPOGS215347	61	61
DPOGS215348	39	39
DPOGS215349	258	258
DPOGS215350	160	160
DPOGS215338	209	209
DPOGS215339	50	50
DPOGS215312	41	41
DPOGS215326	176	176
DPOGS215325	387	387
DPOGS215340	214	214
DPOGS215315	72	72
DPOGS215302	79	79
DPOGS215331	132	132
DPOGS215345	72	72
DPOGS215319	172	172
DPOGS215320	144	144
DPOGS215299	117	117
DPOGS215343	39	39
DPOGS215324	62	62
DPOGS215323	149	149
DPOGS215301	41	41
DPOGS200394	305	305
DPOGS200395	14	14
DPOGS200396	19	19
DPOGS200397	205	205
DPOGS200398	89	89
DPOGS214474	292	292
DPOGS214478	384	384
DPOGS214476	412	412
DPOGS214473	90	90
DPOGS214486	36	36
DPOGS214475	132	132
DPOGS214502	433	433
DPOGS214477	56	56
DPOGS214480	66	66
DPOGS214487	111	111
DPOGS214501	366	366
DPOGS214471	25	25
DPOGS214483	134	134
DPOGS214488	142	142
DPOGS214498	44	44
DPOGS214494	821	821
DPOGS214482	139	139
DPOGS214497	1142	1142
DPOGS214496	269	269
DPOGS214481	1050	1050
DPOGS214466	133	133
DPOGS214489	186	186
DPOGS214470	153	153
DPOGS214485	452	452
DPOGS214484	22	22
DPOGS214468	56	56
DPOGS214472	45	45
DPOGS214479	220	220
DPOGS214467	162	162
DPOGS214493	102	102
DPOGS214492	152	152
DPOGS214495	74	74
DPOGS214490	529	529
DPOGS214491	1204	1204
DPOGS214469	176	176
DPOGS204987	57	57
DPOGS204982	62	62
DPOGS205013	189	189
DPOGS204978	244	244
DPOGS204996	54	54
DPOGS204972	421	421
DPOGS204981	76	76
DPOGS204968	121	121
DPOGS205011	1111	1111
DPOGS204995	162	162
DPOGS204983	109	109
DPOGS204998	86	86
DPOGS205010	90	90
DPOGS205001	155	155
DPOGS204997	240	240
DPOGS205002	64	64
DPOGS204980	213	213
DPOGS204986	38	38
DPOGS204970	307	307
DPOGS204993	75	75
DPOGS205003	50	50
DPOGS204979	238	238
DPOGS205012	281	281
DPOGS204984	132	132
DPOGS204991	190	190
DPOGS204985	134	134
DPOGS204994	91	91
DPOGS205009	271	271
DPOGS204973	214	214
DPOGS204992	347	347
DPOGS204999	31	31
DPOGS205005	485	485
DPOGS205007	53	53
DPOGS205008	148	148
DPOGS204989	34	34
DPOGS204974	78	78
DPOGS204990	139	139
DPOGS204975	69	69
DPOGS205006	22	22
DPOGS204988	118	118
DPOGS205000	70	70
DPOGS204971	37	37
DPOGS204969	88	88
DPOGS204976	126	126
DPOGS205004	43	43
DPOGS204977	142	142
DPOGS213237	191	191
DPOGS213262	159	159
DPOGS213253	153	153
DPOGS213251	88	88
DPOGS213261	926	926
DPOGS213252	153	153
DPOGS213258	125	125
DPOGS213250	1444	1444
DPOGS213236	71	71
DPOGS213235	208	208
DPOGS213255	95	95
DPOGS213238	394	394
DPOGS213254	27	27
DPOGS213260	106	106
DPOGS213247	104	104
DPOGS213249	525	525
DPOGS213263	70	70
DPOGS213259	667	667
DPOGS213239	48	48
DPOGS213246	288	288
DPOGS213248	153	153
DPOGS213242	74	74
DPOGS213257	18	18
DPOGS213244	248	248
DPOGS213245	633	633
DPOGS213240	163	163
DPOGS213241	161	161
DPOGS213256	70	70
DPOGS213243	189	189
DPOGS211320	664	664
DPOGS211295	180	180
DPOGS211301	86	86
DPOGS211303	227	227
DPOGS211300	77	77
DPOGS211292	168	168
DPOGS211305	277	277
DPOGS211306	16	16
DPOGS211311	188	188
DPOGS211319	218	218
DPOGS211321	469	469
DPOGS211304	414	414
DPOGS211317	56	56
DPOGS211312	197	197
DPOGS211293	283	283
DPOGS211302	122	122
DPOGS211322	31	31
DPOGS211331	125	125
DPOGS211308	293	293
DPOGS211313	137	137
DPOGS211333	182	182
DPOGS211329	49	49
DPOGS211332	455	455
DPOGS211323	152	152
DPOGS211318	135	135
DPOGS211310	508	508
DPOGS211299	287	287
DPOGS211316	177	177
DPOGS211309	113	113
DPOGS211298	32	32
DPOGS211324	100	100
DPOGS211296	383	383
DPOGS211330	172	172
DPOGS211314	198	198
DPOGS211307	52	52
DPOGS211328	164	164
DPOGS211326	212	212
DPOGS211297	61	61
DPOGS211327	133	133
DPOGS211325	334	334
DPOGS211315	113	113
DPOGS202885	92	92
DPOGS202904	313	313
DPOGS202906	132	132
DPOGS202907	326	326
DPOGS202903	484	484
DPOGS202901	568	568
DPOGS202891	27	27
DPOGS202884	305	305
DPOGS202896	116	116
DPOGS202905	176	176
DPOGS202883	178	178
DPOGS202890	354	354
DPOGS202900	186	186
DPOGS202886	291	291
DPOGS202894	55	55
DPOGS202893	70	70
DPOGS202919	135	135
DPOGS202918	218	218
DPOGS202895	70	70
DPOGS202881	127	127
DPOGS202880	205	205
DPOGS202897	91	91
DPOGS202899	231	231
DPOGS202912	882	882
DPOGS202910	814	814
DPOGS202920	299	299
DPOGS202921	21	21
DPOGS202882	178	178
DPOGS202916	133	133
DPOGS202889	144	144
DPOGS202878	207	207
DPOGS202898	207	207
DPOGS202892	84	84
DPOGS202902	78	78
DPOGS202879	176	176
DPOGS202911	55	55
DPOGS202917	69	69
DPOGS202908	87	87
DPOGS202915	161	161
DPOGS202909	280	280
DPOGS202888	22	22
DPOGS202887	32	32
DPOGS202914	285	285
DPOGS202913	234	234
DPOGS209489	46	46
DPOGS209482	44	44
DPOGS209481	17	17
DPOGS209498	291	291
DPOGS209490	480	480
DPOGS209488	82	82
DPOGS209513	126	126
DPOGS209491	155	155
DPOGS209495	116	116
DPOGS209485	192	192
DPOGS209483	202	202
DPOGS209484	105	105
DPOGS209507	210	210
DPOGS209497	36	36
DPOGS209515	211	211
DPOGS209522	395	395
DPOGS209492	19	19
DPOGS209487	374	374
DPOGS209493	165	165
DPOGS209486	290	290
DPOGS209512	67	67
DPOGS209494	24	24
DPOGS209479	120	120
DPOGS209500	26	26
DPOGS209496	63	63
DPOGS209502	290	290
DPOGS209499	403	403
DPOGS209501	202	202
DPOGS209519	190	190
DPOGS209505	271	271
DPOGS209506	72	72
DPOGS209520	143	143
DPOGS209514	124	124
DPOGS209503	261	261
DPOGS209518	127	127
DPOGS209517	77	77
DPOGS209504	38	38
DPOGS209516	240	240
DPOGS209523	241	241
DPOGS209521	186	186
DPOGS209511	306	306
DPOGS209508	189	189
DPOGS209509	162	162
DPOGS200182	233	233
DPOGS200139	27	27
DPOGS200183	110	110
DPOGS200138	266	266
DPOGS200164	152	152
DPOGS200163	338	338
DPOGS200162	76	76
DPOGS200178	196	196
DPOGS200137	122	122
DPOGS200131	255	255
DPOGS200187	43	43
DPOGS200148	398	398
DPOGS200180	200	200
DPOGS200141	107	107
DPOGS200171	83	83
DPOGS200169	122	122
DPOGS200181	785	785
DPOGS200133	432	432
DPOGS200132	78	78
DPOGS200188	45	45
DPOGS200186	198	198
DPOGS200147	148	148
DPOGS200140	424	424
DPOGS200161	540	540
DPOGS200179	89	89
DPOGS200145	169	169
DPOGS200185	74	74
DPOGS200149	121	121
DPOGS200170	138	138
DPOGS200134	418	418
DPOGS200146	84	84
DPOGS200168	119	119
DPOGS200165	96	96
DPOGS200151	184	184
DPOGS200136	31	31
DPOGS200184	37	37
DPOGS200153	189	189
DPOGS200172	360	360
DPOGS200154	166	166
DPOGS200157	78	78
DPOGS200177	957	957
DPOGS200166	92	92
DPOGS200156	217	217
DPOGS200167	118	118
DPOGS200150	112	112
DPOGS200176	100	100
DPOGS200159	65	65
DPOGS200175	39	39
DPOGS200144	191	191
DPOGS200158	231	231
DPOGS200135	168	168
DPOGS200155	61	61
DPOGS200174	342	342
DPOGS200143	203	203
DPOGS200173	310	310
DPOGS200142	119	119
DPOGS215537	43	43
DPOGS215541	236	236
DPOGS215542	41	41
DPOGS215540	147	147
DPOGS215532	73	73
DPOGS215533	144	144
DPOGS215543	169	169
DPOGS215549	154	154
DPOGS215536	135	135
DPOGS215551	150	150
DPOGS215538	124	124
DPOGS215539	87	87
DPOGS215555	334	334
DPOGS215556	151	151
DPOGS215557	255	255
DPOGS215558	175	175
DPOGS215548	444	444
DPOGS215544	462	462
DPOGS215545	131	131
DPOGS215534	241	241
DPOGS215554	129	129
DPOGS215550	528	528
DPOGS215535	73	73
DPOGS215547	31	31
DPOGS215553	354	354
DPOGS213309	76	76
DPOGS213303	59	59
DPOGS213307	227	227
DPOGS213301	11	11
DPOGS213302	101	101
DPOGS213311	183	183
DPOGS213308	26	26
DPOGS213306	174	174
DPOGS213310	40	40
DPOGS213305	228	228
DPOGS213304	216	216
DPOGS202497	85	85
DPOGS202537	79	79
DPOGS202538	363	363
DPOGS202530	156	156
DPOGS202506	241	241
DPOGS202500	32	32
DPOGS202540	76	76
DPOGS202517	140	140
DPOGS202528	78	78
DPOGS202539	256	256
DPOGS202503	703	703
DPOGS202499	43	43
DPOGS202536	13	13
DPOGS202519	159	159
DPOGS202535	0	0
DPOGS202523	1503	1503
DPOGS202508	201	201
DPOGS202532	48	48
DPOGS202527	239	239
DPOGS202505	118	118
DPOGS202516	36	36
DPOGS202529	581	581
DPOGS202502	121	121
DPOGS202493	380	380
DPOGS202526	141	141
DPOGS202509	111	111
DPOGS202496	270	270
DPOGS202510	22	22
DPOGS202534	922	922
DPOGS202511	152	152
DPOGS202495	701	701
DPOGS202492	34	34
DPOGS202518	132	132
DPOGS202524	669	669
DPOGS202494	113	113
DPOGS202491	46	46
DPOGS202507	19	19
DPOGS202522	55	55
DPOGS202490	61	61
DPOGS202501	375	375
DPOGS202533	37	37
DPOGS202525	304	304
DPOGS202504	50	50
DPOGS202512	292	292
DPOGS215503	215	215
DPOGS215507	300	300
DPOGS215508	204	204
DPOGS215506	269	269
DPOGS215511	50	50
DPOGS215509	255	255
DPOGS215510	242	242
DPOGS215505	99	99
DPOGS207660	306	306
DPOGS207664	154	154
DPOGS207662	222	222
DPOGS207663	255	255
DPOGS207656	226	226
DPOGS207669	58	58
DPOGS207665	171	171
DPOGS207668	305	305
DPOGS207658	135	135
DPOGS207659	195	195
DPOGS207657	36	36
DPOGS207651	347	347
DPOGS207655	222	222
DPOGS207654	115	115
DPOGS207666	179	179
DPOGS207661	534	534
DPOGS207653	35	35
DPOGS207643	149	149
DPOGS207650	56	56
DPOGS207645	21	21
DPOGS207647	28	28
DPOGS207652	210	210
DPOGS207649	141	141
DPOGS207646	20	20
DPOGS207648	59	59
DPOGS214899	80	80
DPOGS214901	31	31
DPOGS214902	436	436
DPOGS214904	33	33
DPOGS214905	47	47
DPOGS214907	317	317
DPOGS214903	121	121
DPOGS214906	179	179
DPOGS212004	65	65
DPOGS212007	30	30
DPOGS212008	30	30
DPOGS212002	273	273
DPOGS212003	43	43
DPOGS212010	256	256
DPOGS212009	393	393
DPOGS201109	55	55
DPOGS201110	102	102
DPOGS201118	114	114
DPOGS201113	78	78
DPOGS201100	292	292
DPOGS201121	59	59
DPOGS201119	228	228
DPOGS201116	138	138
DPOGS201124	432	432
DPOGS201101	222	222
DPOGS201102	198	198
DPOGS201117	97	97
DPOGS201127	298	298
DPOGS201114	25	25
DPOGS201123	55	55
DPOGS201115	454	454
DPOGS201107	203	203
DPOGS201112	197	197
DPOGS201126	154	154
DPOGS201122	135	135
DPOGS201103	43	43
DPOGS201125	194	194
DPOGS201108	335	335
DPOGS201120	568	568
DPOGS201105	84	84
DPOGS201106	303	303
DPOGS201111	40	40
DPOGS204027	50	50
DPOGS204040	25	25
DPOGS204030	106	106
DPOGS204041	150	150
DPOGS204033	185	185
DPOGS204032	82	82
DPOGS204023	186	186
DPOGS204031	96	96
DPOGS204013	37	37
DPOGS204026	519	519
DPOGS204025	424	424
DPOGS204022	15	15
DPOGS204048	169	169
DPOGS204017	177	177
DPOGS204028	160	160
DPOGS204029	52	52
DPOGS204043	75	75
DPOGS204019	433	433
DPOGS204042	36	36
DPOGS204015	36	36
DPOGS204038	277	277
DPOGS204037	376	376
DPOGS204014	82	82
DPOGS204045	302	302
DPOGS204036	220	220
DPOGS204039	163	163
DPOGS204046	38	38
DPOGS204018	667	667
DPOGS204034	427	427
DPOGS204053	84	84
DPOGS204049	453	453
DPOGS204051	50	50
DPOGS204024	128	128
DPOGS204047	53	53
DPOGS204052	83	83
DPOGS204050	228	228
DPOGS204055	56	56
DPOGS204021	28	28
DPOGS204020	373	373
DPOGS204016	91	91
DPOGS204056	65	65
DPOGS204054	63	63
DPOGS215105	277	277
DPOGS215117	39	39
DPOGS215102	138	138
DPOGS215116	53	53
DPOGS215099	122	122
DPOGS215118	52	52
DPOGS215115	53	53
DPOGS215114	119	119
DPOGS215120	62	62
DPOGS215100	168	168
DPOGS215097	174	174
DPOGS215109	459	459
DPOGS215111	1198	1198
DPOGS215103	524	524
DPOGS215104	126	126
DPOGS215101	90	90
DPOGS215108	371	371
DPOGS215112	35	35
DPOGS215113	281	281
DPOGS215096	178	178
DPOGS215119	166	166
DPOGS215095	701	701
DPOGS215110	500	500
DPOGS215098	681	681
DPOGS215106	157	157
DPOGS215107	66	66
DPOGS202602	310	310
DPOGS202598	41	41
DPOGS202609	194	194
DPOGS202619	110	110
DPOGS202616	46	46
DPOGS202601	105	105
DPOGS202607	255	255
DPOGS202604	31	31
DPOGS202605	773	773
DPOGS202597	28	28
DPOGS202618	109	109
DPOGS202610	249	249
DPOGS202600	302	302
DPOGS202612	23	23
DPOGS202624	228	228
DPOGS202606	249	249
DPOGS202622	83	83
DPOGS202614	391	391
DPOGS202621	20	20
DPOGS202613	136	136
DPOGS202611	88	88
DPOGS202599	128	128
DPOGS202608	105	105
DPOGS202617	74	74
DPOGS202603	429	429
DPOGS202620	72	72
DPOGS202623	319	319
DPOGS202626	253	253
DPOGS213887	45	45
DPOGS213870	71	71
DPOGS213863	62	62
DPOGS213886	129	129
DPOGS213869	22	22
DPOGS213885	159	159
DPOGS213884	141	141
DPOGS213883	96	96
DPOGS213871	174	174
DPOGS213868	155	155
DPOGS213875	689	689
DPOGS213862	48	48
DPOGS213867	186	186
DPOGS213877	120	120
DPOGS213879	486	486
DPOGS213864	289	289
DPOGS213872	33	33
DPOGS213866	174	174
DPOGS213876	464	464
DPOGS213889	212	212
DPOGS213882	92	92
DPOGS213878	272	272
DPOGS213873	105	105
DPOGS213865	179	179
DPOGS213874	82	82
DPOGS213880	331	331
DPOGS204330	331	331
DPOGS204331	272	272
DPOGS204341	691	691
DPOGS204335	152	152
DPOGS204340	108	108
DPOGS204322	287	287
DPOGS204349	187	187
DPOGS204332	284	284
DPOGS204343	138	138
DPOGS204342	155	155
DPOGS204325	164	164
DPOGS204345	145	145
DPOGS204327	85	85
DPOGS204346	171	171
DPOGS204334	56	56
DPOGS204350	108	108
DPOGS204344	151	151
DPOGS204336	202	202
DPOGS204329	227	227
DPOGS204333	277	277
DPOGS204353	138	138
DPOGS204339	236	236
DPOGS204351	136	136
DPOGS204323	90	90
DPOGS204352	200	200
DPOGS204348	234	234
DPOGS204324	179	179
DPOGS204347	367	367
DPOGS204328	189	189
DPOGS204326	507	507
DPOGS215164	98	98
DPOGS215177	159	159
DPOGS215172	15	15
DPOGS215186	34	34
DPOGS215178	71	71
DPOGS215166	69	69
DPOGS215175	223	223
DPOGS215176	264	264
DPOGS215187	234	234
DPOGS215174	163	163
DPOGS215179	110	110
DPOGS215167	1440	1440
DPOGS215192	246	246
DPOGS215193	114	114
DPOGS215198	65	65
DPOGS215184	463	463
DPOGS215200	375	375
DPOGS215169	107	107
DPOGS215188	193	193
DPOGS215203	193	193
DPOGS215205	155	155
DPOGS215201	40	40
DPOGS215208	97	97
DPOGS215209	351	351
DPOGS215180	365	365
DPOGS215206	331	331
DPOGS215182	210	210
DPOGS215213	815	815
DPOGS215199	425	425
DPOGS215215	74	74
DPOGS215216	38	38
DPOGS215173	425	425
DPOGS215218	195	195
DPOGS215219	233	233
DPOGS215220	136	136
DPOGS215221	164	164
DPOGS215222	52	52
DPOGS215210	278	278
DPOGS215211	48	48
DPOGS215181	392	392
DPOGS215226	760	760
DPOGS215227	45	45
DPOGS215229	470	470
DPOGS215230	682	682
DPOGS215231	145	145
DPOGS215232	26	26
DPOGS215233	46	46
DPOGS215234	113	113
DPOGS215235	83	83
DPOGS215236	49	49
DPOGS215223	113	113
DPOGS215224	84	84
DPOGS215195	317	317
DPOGS215197	75	75
DPOGS215196	88	88
DPOGS215212	148	148
DPOGS215170	72	72
DPOGS215171	184	184
DPOGS215202	307	307
DPOGS215217	347	347
DPOGS215214	22	22
DPOGS215189	193	193
DPOGS215190	295	295
DPOGS215225	218	218
DPOGS215237	706	706
DPOGS215194	171	171
DPOGS215168	95	95
DPOGS215183	362	362
DPOGS205783	298	298
DPOGS205776	186	186
DPOGS205789	311	311
DPOGS205788	83	83
DPOGS205779	249	249
DPOGS205781	185	185
DPOGS205792	206	206
DPOGS205814	541	541
DPOGS205790	149	149
DPOGS205798	387	387
DPOGS205778	487	487
DPOGS205797	802	802
DPOGS205785	74	74
DPOGS205796	202	202
DPOGS205791	122	122
DPOGS205777	191	191
DPOGS205787	141	141
DPOGS205784	79	79
DPOGS205780	140	140
DPOGS205793	394	394
DPOGS205799	149	149
DPOGS205810	63	63
DPOGS205809	1624	1624
DPOGS205794	25	25
DPOGS205811	50	50
DPOGS205786	337	337
DPOGS205803	86	86
DPOGS205804	103	103
DPOGS205782	75	75
DPOGS205802	109	109
DPOGS205807	168	168
DPOGS205813	539	539
DPOGS205805	146	146
DPOGS205800	112	112
DPOGS205812	52	52
DPOGS205808	226	226
DPOGS205806	158	158
DPOGS205801	258	258
DPOGS205815	291	291
DPOGS200993	131	131
DPOGS201028	62	62
DPOGS201024	284	284
DPOGS200983	42	42
DPOGS201021	69	69
DPOGS201023	34	34
DPOGS201000	27	27
DPOGS200991	131	131
DPOGS201030	398	398
DPOGS200994	52	52
DPOGS201018	37	37
DPOGS200989	145	145
DPOGS200986	75	75
DPOGS201001	258	258
DPOGS201020	57	57
DPOGS201029	60	60
DPOGS201008	174	174
DPOGS200997	126	126
DPOGS201002	37	37
DPOGS200979	92	92
DPOGS200992	315	315
DPOGS201027	53	53
DPOGS201013	125	125
DPOGS201004	43	43
DPOGS200990	177	177
DPOGS201026	61	61
DPOGS200982	871	871
DPOGS201022	75	75
DPOGS201036	127	127
DPOGS200984	190	190
DPOGS201011	59	59
DPOGS201014	138	138
DPOGS200976	175	175
DPOGS200978	117	117
DPOGS200974	29	29
DPOGS200981	140	140
DPOGS201033	85	85
DPOGS200977	251	251
DPOGS201025	150	150
DPOGS200998	117	117
DPOGS201012	34	34
DPOGS201019	40	40
DPOGS201010	159	159
DPOGS201034	66	66
DPOGS201037	53	53
DPOGS200995	419	419
DPOGS200987	166	166
DPOGS201006	457	457
DPOGS200999	342	342
DPOGS201005	62	62
DPOGS200980	93	93
DPOGS201035	53	53
DPOGS201017	121	121
DPOGS201009	58	58
DPOGS201016	37	37
DPOGS201015	251	251
DPOGS200975	65	65
DPOGS201007	52	52
DPOGS201032	32	32
DPOGS200988	222	222
DPOGS200985	89	89
DPOGS200996	97	97
DPOGS209951	50	50
DPOGS209970	64	64
DPOGS209979	79	79
DPOGS209959	128	128
DPOGS209950	66	66
DPOGS209958	53	53
DPOGS209976	284	284
DPOGS209967	161	161
DPOGS209965	43	43
DPOGS209962	58	58
DPOGS209968	82	82
DPOGS209948	144	144
DPOGS209971	595	595
DPOGS209983	575	575
DPOGS209989	155	155
DPOGS209982	158	158
DPOGS209946	200	200
DPOGS209945	332	332
DPOGS209942	395	395
DPOGS209960	1638	1638
DPOGS209972	397	397
DPOGS209952	89	89
DPOGS209963	204	204
DPOGS209961	86	86
DPOGS209957	390	390
DPOGS209977	464	464
DPOGS209988	1053	1053
DPOGS209981	74	74
DPOGS209941	486	486
DPOGS209947	121	121
DPOGS209985	420	420
DPOGS209978	116	116
DPOGS209949	192	192
DPOGS209966	131	131
DPOGS209990	157	157
DPOGS209969	39	39
DPOGS209974	85	85
DPOGS209991	51	51
DPOGS209943	175	175
DPOGS209984	193	193
DPOGS209955	154	154
DPOGS209944	16	16
DPOGS209986	180	180
DPOGS209954	35	35
DPOGS209975	472	472
DPOGS209973	132	132
DPOGS209953	606	606
DPOGS209980	289	289
DPOGS209987	162	162
DPOGS209956	264	264
DPOGS202221	138	138
DPOGS202222	326	326
DPOGS202199	327	327
DPOGS202190	91	91
DPOGS202197	36	36
DPOGS202201	91	91
DPOGS202194	173	173
DPOGS202207	472	472
DPOGS202196	128	128
DPOGS202189	24	24
DPOGS202219	147	147
DPOGS202195	297	297
